"Time (s)","Sound pressure level (dB)"
7.850595351E2,-3.722583478E1
7.851660526E2,-3.842058148E1
7.852696593E2,-3.773167482E1
7.853755836E2,-3.748720210E1
7.854805742E2,-3.668735607E1
7.855863670E2,-3.775849905E1
7.856928314E2,-3.656035366E1
7.857993575E2,-3.647217687E1
7.859030390E2,-3.746690775E1
7.860095817E2,-3.659158699E1
7.861160847E2,-3.578727872E1
7.862198197E2,-3.583286142E1
7.863247726E2,-3.739475832E1
7.864313276E2,-3.822816264E1
7.865364395E2,-3.703400938E1
7.866415438E2,NaN
7.867448214E2,-4.034510987E1
7.868513792E2,-3.912756520E1
7.869531847E2,-3.873429465E1
7.870596151E2,-4.214310437E1
7.871661279E2,-4.210688695E1
7.872697931E2,-3.998891308E1
7.873755153E2,-3.933824651E1
7.874819390E2,-3.941887166E1
7.875864945E2,-4.079476683E1
7.876930044E2,-3.873743442E1
7.877995143E2,-3.922007932E1
7.879031827E2,-4.013854026E1
7.880097589E2,-3.991398961E1
7.881162800E2,-4.081201074E1
7.882199529E2,-3.875912367E1
7.883264780E2,-3.707726791E1
7.884331729E2,-3.902096523E1
7.885366035E2,-3.737760440E1
7.886431272E2,-3.750168138E1
7.887470846E2,NaN
7.888519306E2,-4.062595448E1
7.889583962E2,-3.974390804E1
7.890649365E2,-3.946075168E1
7.891699612E2,-4.036241265E1
7.892765335E2,-3.940877171E1
7.893829445E2,-3.947965789E1
7.894867340E2,-3.846594834E1
7.895932534E2,-4.076556158E1
7.896997151E2,-3.948625741E1
7.898033950E2,-3.812107859E1
7.899099790E2,-3.766446197E1
7.900128240E2,-3.919325988E1
7.901186493E2,-3.751657185E1
7.902201566E2,-3.890868912E1
7.903220690E2,-3.890855569E1
7.904284992E2,-3.713145345E1
7.905349587E2,NaN
7.906367869E2,-3.818845066E1
7.907432922E2,-3.838307661E1
7.908471700E2,NaN
7.909520524E2,-3.700409265E1
7.910584860E2,-3.534238402E1
7.911649760E2,-3.833559146E1
7.912701440E2,-4.062294825E1
7.913755796E2,-4.156921409E1
7.914771849E2,-3.912025610E1
7.915837016E2,-4.093977595E1
7.916868572E2,-4.008335059E1
7.917934187E2,-4.136961293E1
7.918999885E2,-4.024288857E1
7.920035419E2,-3.911154220E1
7.921100348E2,-3.991036272E1
7.922119415E2,-3.924212923E1
7.923184350E2,-3.976484596E1
7.924201120E2,-3.726692486E1
7.925258553E2,-3.321680979E1
7.926324855E2,-3.708076003E1
7.927368885E2,-4.053807779E1
7.928435593E2,-3.757465002E1
7.929471579E2,NaN
7.930522607E2,-3.895513816E1
7.931536744E2,-3.942591560E1
7.932600841E2,-3.870091959E1
7.933665472E2,-3.807497519E1
7.934702721E2,-3.991716213E1
7.935729482E2,-3.766146771E1
7.936794491E2,-3.731712010E1
7.937856665E2,-3.741029229E1
7.938922607E2,-4.048345117E1
7.939971220E2,-4.083359782E1
7.941023420E2,-3.682692328E1
7.942047119E2,-3.792476267E1
7.943095775E2,-3.757124294E1
7.944160432E2,-3.918501411E1
7.945203555E2,-3.873718261E1
7.946227128E2,-3.844565250E1
7.947286062E2,-4.082655308E1
7.948350190E2,-3.645494250E1
7.949370413E2,-3.842793117E1
7.950435325E2,NaN
7.951492936E2,-3.567831601E1
7.952529381E2,-3.513472827E1
7.953536259E2,-3.784028867E1
7.954565640E2,-3.959235451E1
7.955627378E2,-3.749986950E1
7.956669550E2,-4.164115049E1
7.957732836E2,-3.909269101E1
7.958749208E2,-4.052051059E1
7.959804300E2,-3.667840754E1
7.960830366E2,-3.770990405E1
7.961878788E2,-4.057819412E1
7.962930784E2,-4.103478654E1
7.963983923E2,-3.965381667E1
7.965007897E2,-4.086991820E1
7.966059287E2,-3.989359796E1
7.967110757E2,-3.978485857E1
7.968165110E2,-4.084698272E1
7.969230098E2,-3.798711983E1
7.970248295E2,-4.077285490E1
7.971266140E2,-4.020694711E1
7.972317774E2,-3.959714916E1
7.973359469E2,-3.952681805E1
7.974412147E2,-4.000347252E1
7.975477528E2,-4.108810972E1
7.976497685E2,-3.826533981E1
7.977559599E2,-3.568050591E1
7.978625597E2,-3.386741964E1
7.979664457E2,-3.860425012E1
7.980707083E2,-3.811846507E1
7.981736980E2,-3.731606056E1
7.982801225E2,-3.427175962E1
7.983820226E2,-3.531334920E1
7.984884787E2,-3.699461496E1
7.985948935E2,-3.605166262E1
7.986998617E2,-3.775962076E1
7.988063654E2,-3.658763714E1
7.989082989E2,-3.572929297E1
7.990147745E2,-3.493138777E1
7.991166421E2,-3.362705821E1
7.992235041E2,-3.237789766E1
7.993299554E2,-3.336944361E1
7.994332333E2,-3.429193233E1
7.995398889E2,-3.672240253E1
7.996437626E2,NaN
7.997485968E2,-3.043504223E1
7.998550963E2,-3.513410877E1
7.999616795E2,-3.315388988E1
8.000666992E2,-3.632050630E1
8.001731934E2,-3.426265300E1
8.002796450E2,-3.490670452E1
8.003832880E2,-3.475534844E1
8.004897728E2,-3.801477277E1
8.005962807E2,-3.796807553E1
8.006999902E2,-3.777663664E1
8.008065885E2,-3.821478513E1
8.009132520E2,-3.794678983E1
8.010168478E2,-3.914280208E1
8.011233623E2,-3.753915310E1
8.012298881E2,-3.803821119E1
8.013333750E2,-3.759421538E1
8.014398414E2,-3.890915870E1
8.015464808E2,-3.896007098E1
8.016500515E2,-3.761586015E1
8.017567215E2,-3.635463425E1
8.018603172E2,-3.796873545E1
8.019667485E2,-3.757627491E1
8.020704297E2,-3.745313182E1
8.021738025E2,-3.821657588E1
8.022774791E2,-3.754141528E1
8.023836236E2,-3.845821055E1
8.024882871E2,-3.718158655E1
8.025945526E2,-3.667201004E1
8.027004477E2,-3.721814053E1
8.028049850E2,-3.682698386E1
8.029103478E2,-3.754609647E1
8.030168744E2,-3.687496643E1
8.031210360E2,-3.583080905E1
8.032275261E2,-3.579250240E1
8.033311256E2,-3.700187922E1
8.034363102E2,NaN
8.035404285E2,-3.608835222E1
8.036468317E2,-3.726772343E1
8.037531183E2,-3.938575046E1
8.038597245E2,-3.829751795E1
8.039647383E2,-4.155139010E1
8.040711391E2,-3.713823536E1
8.041775565E2,-3.831246845E1
8.042840450E2,-3.858737342E1
8.043877686E2,-3.761217503E1
8.044943116E2,-3.937590335E1
8.046007425E2,-3.942775736E1
8.047044643E2,-3.819440162E1
8.048110015E2,-3.726590990E1
8.049175803E2,-3.850754067E1
8.050211563E2,-3.688683028E1
8.051269670E2,-3.926644688E1
8.052334604E2,-3.735313996E1
8.053380270E2,-3.726595615E1
8.054445469E2,-3.899916444E1
8.055486516E2,-3.761378122E1
8.056545487E2,-3.631022945E1
8.057610821E2,-3.990501832E1
8.058677510E2,-3.940798797E1
8.059711537E2,-3.650649000E1
8.060771508E2,-3.997322218E1
8.061835970E2,-4.102536029E1
8.062879112E2,-3.950057070E1
8.063944231E2,-4.026886256E1
8.064974671E2,-3.970296250E1
8.066032702E2,-3.815572265E1
8.067097854E2,-3.900804966E1
8.068162871E2,-3.644505225E1
8.069213181E2,-3.573233866E1
8.070278337E2,-3.864187617E1
8.071342481E2,-4.086969801E1
8.072379928E2,-4.069632367E1
8.073416279E2,NaN
8.074474840E2,-4.231300215E1
8.075533186E2,-4.168292619E1
8.076598706E2,-4.289757984E1
8.077663533E2,-4.108252323E1
8.078714385E2,-4.114114988E1
8.079771545E2,-4.038432552E1
8.080793795E2,-4.146434980E1
8.081858377E2,-4.148021775E1
8.082925087E2,-4.408052904E1
8.083989361E2,-4.245329262E1
8.085047508E2,-4.205080673E1
8.086112585E2,-4.188256416E1
8.087178480E2,-4.318809575E1
8.088214972E2,-4.169965156E1
8.089279611E2,-4.402260354E1
8.090344880E2,-4.339841876E1
8.091382236E2,-4.139236952E1
8.092447231E2,-4.368367813E1
8.093474093E2,-4.190747419E1
8.094534766E2,-4.206117543E1
8.095599165E2,-4.285495932E1
8.096664982E2,-4.339334004E1
8.097715537E2,-4.286725203E1
8.098780772E2,-4.187496675E1
8.099803047E2,-4.295159196E1
8.100868542E2,-4.164596060E1
8.101883164E2,-4.324344708E1
8.102949282E2,-4.295407865E1
8.103967135E2,-4.305492917E1
8.105031234E2,-4.411447447E1
8.106051634E2,-4.341782475E1
8.107117387E2,-4.108330691E1
8.108183480E2,-4.242880584E1
8.109216051E2,-4.269233526E1
8.110281403E2,-4.204267938E1
8.111346158E2,-4.373451989E1
8.112383262E2,-4.425353693E1
8.113416170E2,-4.170983389E1
8.114481771E2,-4.107035103E1
8.115536221E2,-4.148423885E1
8.116600710E2,-4.320467568E1
8.117665482E2,-4.154717943E1
8.118717358E2,-4.072054547E1
8.119781839E2,-4.128512384E1
8.120803720E2,-4.000475915E1
8.121860696E2,-4.108804976E1
8.122883779E2,-4.147272048E1
8.123944575E2,-4.143363577E1
8.125008945E2,-3.984516912E1
8.126051372E2,-3.983106433E1
8.127103147E2,-3.964657535E1
8.128169663E2,-4.044380034E1
8.129204890E2,-4.186352933E1
8.130269602E2,-4.036220807E1
8.131302199E2,-4.226147851E1
8.132367459E2,-3.979798010E1
8.133416065E2,-4.174328678E1
8.134468506E2,-4.095735877E1
8.135502014E2,-4.360364924E1
8.136551383E2,-4.442709541E1
8.137603057E2,-3.935237666E1
8.138668963E2,-4.140555377E1
8.139718547E2,-4.041196021E1
8.140783200E2,-4.322576675E1
8.141802597E2,-4.363885155E1
8.142867559E2,-4.318241340E1
8.143885239E2,-4.414586676E1
8.144950455E2,-4.204892852E1
8.146002131E2,-4.153586639E1
8.147052459E2,-4.502251312E1
8.148102965E2,-4.322915687E1
8.149168290E2,-4.232668049E1
8.150219248E2,-4.405514341E1
8.151284272E2,-4.212227913E1
8.152303249E2,-4.191797830E1
8.153368644E2,-4.141119420E1
8.154386635E2,-4.261085715E1
8.155451515E2,-4.196000553E1
8.156505453E2,-4.210470666E1
8.157553122E2,-4.095262584E1
8.158602481E2,-4.212097219E1
8.159667228E2,-4.301508704E1
8.160720416E2,-4.359350648E1
8.161785020E2,-4.390756114E1
8.162849522E2,-4.376064482E1
8.163886859E2,-4.337967528E1
8.164951747E2,-4.339050594E1
8.166016780E2,-4.305061076E1
8.167054175E2,-4.487387562E1
8.168094401E2,-4.302129920E1
8.169159337E2,-4.443065863E1
8.170220677E2,-4.608785514E1
8.171285286E2,-4.503137374E1
8.172349784E2,-4.467809864E1
8.173388255E2,-4.392076566E1
8.174452939E2,NaN
8.175510439E2,-4.388901214E1
8.176554340E2,-4.499179775E1
8.177619495E2,-4.373757151E1
8.178683616E2,-4.580413716E1
8.179721158E2,-4.176740338E1
8.180769262E2,-4.124210654E1
8.181834169E2,-4.262163992E1
8.182888187E2,-4.434604439E1
8.183935553E2,-4.437674923E1
8.185000159E2,-4.594736620E1
8.186055828E2,-4.282673746E1
8.187121298E2,-4.083999792E1
8.188187512E2,-4.312695809E1
8.189222169E2,-4.300333957E1
8.190287394E2,-4.460943001E1
8.191352324E2,-4.405413223E1
8.192388749E2,NaN
8.193416155E2,-4.333948033E1
8.194479799E2,-4.360338979E1
8.195542558E2,-4.431664091E1
8.196606885E2,-4.387319656E1
8.197671873E2,-4.553055023E1
8.198723747E2,-4.411004919E1
8.199791623E2,-4.593186082E1
8.200855662E2,-4.330310515E1
8.201889896E2,-4.338417934E1
8.202935647E2,-4.455954711E1
8.204000895E2,-4.541219320E1
8.205056496E2,-4.501410603E1
8.206121676E2,-4.408998466E1
8.207186876E2,-4.455751320E1
8.208224100E2,-4.437021133E1
8.209289388E2,-4.459891322E1
8.210342862E2,-4.352535653E1
8.211391277E2,-4.399274821E1
8.212452216E2,-4.290788969E1
8.213495423E2,-4.190380906E1
8.214557147E2,-4.275823712E1
8.215622418E2,-4.185325306E1
8.216687095E2,-4.140327651E1
8.217724105E2,-4.435077935E1
8.218789335E2,-4.448246443E1
8.219854800E2,-4.552046143E1
8.220891028E2,-4.478971015E1
8.221956782E2,-4.452077334E1
8.223001673E2,-4.410834022E1
8.224058567E2,-4.351382163E1
8.225122866E2,-4.349973393E1
8.226188223E2,-4.437632607E1
8.227225561E2,-4.370942232E1
8.228291736E2,-4.368719824E1
8.229356759E2,-4.291767697E1
8.230391518E2,NaN
8.231402375E2,-4.390877986E1
8.232465515E2,-4.351195974E1
8.233529679E2,-4.563305659E1
8.234558682E2,-4.435036270E1
8.235623482E2,-4.380677870E1
8.236688381E2,-4.356984115E1
8.237712951E2,-4.463880792E1
8.238778444E2,-4.365323981E1
8.239802559E2,-4.402725327E1
8.240867161E2,-4.613022561E1
8.241893036E2,-4.477258373E1
8.242958085E2,-4.414049117E1
8.244022384E2,-4.351626891E1
8.245060081E2,-4.289169916E1
8.246101542E2,-4.474406029E1
8.247166779E2,-4.422003822E1
8.248226577E2,-4.121382221E1
8.249290930E2,-4.233450195E1
8.250355880E2,-4.145559164E1
8.251393913E2,NaN
8.252451653E2,-4.187430259E1
8.253478289E2,-4.200875917E1
8.254506149E2,-4.254971145E1
8.255560435E2,-4.409521232E1
8.256625031E2,-4.364547842E1
8.257688331E2,-4.480995112E1
8.258728007E2,-4.425888773E1
8.259793599E2,-4.412815545E1
8.260826621E2,-4.349469836E1
8.261881301E2,-4.107481418E1
8.262946716E2,-4.050702308E1
8.264012105E2,-4.349352213E1
8.265061204E2,-4.539383715E1
8.266126695E2,-4.677609347E1
8.267192462E2,-4.567869658E1
8.268228079E2,-4.555212875E1
8.269264588E2,-4.590730477E1
8.270329807E2,-4.756690495E1
8.271381537E2,-4.771330868E1
8.272446432E2,NaN
8.273504697E2,-4.716121041E1
8.274561705E2,-4.642062464E1
8.275627828E2,-4.614045874E1
8.276692507E2,-4.596411337E1
8.277728684E2,-4.622170515E1
8.278793077E2,-3.995365321E1
8.279858580E2,-4.242196245E1
8.280882567E2,-3.899150964E1
8.281947019E2,-3.854311675E1
8.282989892E2,-4.384417788E1
8.284049388E2,-3.922449425E1
8.285068064E2,-4.119211886E1
8.286133495E2,-4.074480406E1
8.287199410E2,-3.867152353E1
8.288229242E2,-4.350824577E1
8.289268037E2,-4.801883047E1
8.290332792E2,-4.663402256E1
8.291397040E2,-4.655974575E1
8.292451717E2,-4.853034209E1
8.293468017E2,NaN
8.294525965E2,-4.593457183E1
8.295563717E2,-5.021643404E1
8.296630562E2,-4.788632166E1
8.297668222E2,-4.814542941E1
8.298730955E2,-4.562185838E1
8.299795696E2,-4.813074716E1
8.300860764E2,-4.961527875E1
8.301897965E2,-4.722706901E1
8.302960293E2,-4.883358311E1
8.304024642E2,-4.774650125E1
8.305064088E2,-4.717596949E1
8.306129567E2,-4.702172633E1
8.307195667E2,-4.814613308E1
8.308231299E2,-4.792365724E1
8.309296463E2,-4.662929523E1
8.310361040E2,-4.795387656E1
8.311398226E2,NaN
8.312455510E2,-4.993846360E1
8.313519747E2,-4.664714097E1
8.314564900E2,-4.761932467E1
8.315629843E2,-4.759653509E1
8.316697485E2,-4.774842889E1
8.317731549E2,-4.773129342E1
8.318796188E2,-4.690752241E1
8.319834708E2,-4.733350615E1
8.320898552E2,-4.547865681E1
8.321934050E2,-4.479430465E1
8.322999083E2,-4.740592513E1
8.324052090E2,-4.612355193E1
8.325117363E2,-4.595384100E1
8.326182314E2,-4.602038323E1
8.327232642E2,-4.612122220E1
8.328298176E2,-4.764429605E1
8.329363316E2,-4.838295905E1
8.330400019E2,-4.890853481E1
8.331464582E2,-4.953808977E1
8.332528837E2,-4.876115744E1
8.333566291E2,-4.982110088E1
8.334631225E2,-4.944360766E1
8.335696158E2,-4.937775385E1
8.336734843E2,-4.861659658E1
8.337801255E2,-4.967258696E1
8.338866599E2,-4.786920274E1
8.339901341E2,-4.903885017E1
8.340966442E2,-4.744163814E1
8.342031585E2,-4.930896361E1
8.343066995E2,-4.678187526E1
8.344100894E2,-4.827479075E1
8.345165240E2,-4.770323151E1
8.346220870E2,-4.826537545E1
8.347263849E2,-4.615730358E1
8.348328275E2,-4.824214210E1
8.349386874E2,NaN
8.350401965E2,-4.854802267E1
8.351466212E2,-4.787904600E1
8.352484797E2,-4.840095875E1
8.353549457E2,-4.795447186E1
8.354567818E2,-5.106336693E1
8.355632967E2,-4.873691428E1
8.356697857E2,-4.858627373E1
8.357735165E2,-4.740112207E1
8.358798812E2,-4.791816178E1
8.359862952E2,-4.789834485E1
8.360901949E2,-4.895247839E1
8.361936605E2,-4.916000275E1
8.363001412E2,-4.920778291E1
8.364055109E2,-4.872442261E1
8.365119558E2,-4.916217623E1
8.366185457E2,-4.950119482E1
8.367235691E2,-4.871514281E1
8.368301090E2,-4.861528591E1
8.369319800E2,-4.717983254E1
8.370384692E2,NaN
8.371403290E2,-4.704309669E1
8.372467384E2,-4.645041253E1
8.373500473E2,-4.718003405E1
8.374556764E2,-4.747724346E1
8.375621565E2,-4.691897181E1
8.376685740E2,-4.742924861E1
8.377736262E2,-4.919679143E1
8.378801783E2,-4.887457690E1
8.379866076E2,-4.640400036E1
8.380903244E2,-4.764970240E1
8.381968497E2,-4.769212718E1
8.383033517E2,-4.895889722E1
8.384075762E2,-4.851546768E1
8.385140492E2,-4.647221648E1
8.386205640E2,-4.746492892E1
8.387237540E2,-4.743911704E1
8.388303228E2,-4.682685417E1
8.389368268E2,-4.655431029E1
8.390404025E2,-4.874786140E1
8.391443455E2,NaN
8.392501724E2,-4.882744498E1
8.393557519E2,-4.664596641E1
8.394624880E2,-4.761411264E1
8.395689377E2,-4.996089061E1
8.396738532E2,-4.891236585E1
8.397803590E2,-4.774788143E1
8.398867902E2,-4.828106128E1
8.399904633E2,-4.560826366E1
8.400969315E2,-4.383066132E1
8.402033571E2,-4.748941728E1
8.403071834E2,-4.843658596E1
8.404136247E2,-4.786008886E1
8.405186833E2,-4.700439564E1
8.406239257E2,-4.659932753E1
8.407304615E2,-4.816884513E1
8.408369532E2,-4.577106233E1
8.409405799E2,NaN
8.410463985E2,-4.649722068E1
8.411529119E2,-4.591651702E1
8.412572065E2,-4.627588683E1
8.413602019E2,-4.589520433E1
8.414657305E2,-4.579560739E1
8.415722418E2,-4.518318653E1
8.416739995E2,-4.701130813E1
8.417805278E2,-4.682780553E1
8.418870646E2,-4.553561979E1
8.419893167E2,-4.699592624E1
8.420958142E2,-4.614595952E1
8.422022212E2,-4.846624942E1
8.423073230E2,-4.669543291E1
8.424093642E2,-4.794950080E1
8.425157539E2,-4.827179882E1
8.426222582E2,-4.599027325E1
8.427240224E2,-4.677531755E1
8.428305687E2,-4.743049264E1
8.429370608E2,-4.624900511E1
8.430406616E2,NaN
8.431464864E2,-4.600692611E1
8.432529005E2,-4.562963562E1
8.433573608E2,-4.730560517E1
8.434638283E2,-4.763051068E1
8.435702889E2,-4.690453817E1
8.436741554E2,-4.650261721E1
8.437806247E2,-4.649363965E1
8.438871030E2,-4.428880209E1
8.439907658E2,-4.387462226E1
8.440972825E2,-4.674499838E1
8.442037262E2,-4.758684241E1
8.443074705E2,-4.382936057E1
8.444099487E2,-4.528243094E1
8.445133251E2,-4.269211141E1
8.446178715E2,-4.402263208E1
8.447241802E2,-4.420851325E1
8.448306769E2,-4.720908688E1
8.449371197E2,-4.582514301E1
8.450409362E2,-4.776975649E1
8.451474100E2,-4.557791786E1
8.452538296E2,-4.738054087E1
8.453575285E2,-4.611809281E1
8.454640189E2,-4.680322743E1
8.455705410E2,-4.521212806E1
8.456743150E2,-4.663425516E1
8.457808496E2,-4.650319311E1
8.458873191E2,-4.560532503E1
8.459909322E2,-4.463777169E1
8.460974840E2,-4.546943561E1
8.462038902E2,-4.617503424E1
8.463076271E2,-4.787390301E1
8.464105610E2,-4.523548354E1
8.465171827E2,-4.471161378E1
8.466230051E2,-4.495933019E1
8.467295927E2,-4.461067366E1
8.468361632E2,-4.516819366E1
8.469410576E2,-4.728826551E1
8.470475647E2,-4.547402476E1
8.471493973E2,-4.629575919E1
8.472558341E2,-4.645642203E1
8.473577094E2,-4.495387521E1
8.474641513E2,-4.418758456E1
8.475706190E2,-4.123247332E1
8.476744808E2,-4.047270254E1
8.477809382E2,-4.193782360E1
8.478874509E2,-4.240721350E1
8.479910915E2,-4.578960354E1
8.480975824E2,-4.246771760E1
8.482000257E2,-4.381656506E1
8.483065529E2,-4.091179605E1
8.484130785E2,-4.330036045E1
8.485195616E2,-4.191725631E1
8.486244926E2,-4.329537443E1
8.487310466E2,-4.416724186E1
8.488375421E2,-3.850187814E1
8.489411876E2,NaN
8.490469492E2,-3.994850434E1
8.491533878E2,-4.086244124E1
8.492578252E2,-3.832356334E1
8.493644799E2,-3.629646722E1
8.494709560E2,-3.952591235E1
8.495745866E2,-3.878866889E1
8.496812340E2,-4.352321538E1
8.497866257E2,-4.235279273E1
8.498912755E2,-4.450999816E1
8.499977482E2,-4.421823931E1
8.501042544E2,-4.260664786E1
8.502080093E2,-4.196374461E1
8.503144664E2,-3.883184950E1
8.504166191E2,-3.773224321E1
8.505209071E2,-3.897741154E1
8.506259098E2,-3.675011742E1
8.507315645E2,-3.542575944E1
8.508380042E2,-3.777332754E1
8.509414027E2,-3.940694430E1
8.510478541E2,-3.298643787E1
8.511543527E2,-3.849668154E1
8.512567880E2,-3.906552507E1
8.513632908E2,-4.138162199E1
8.514697729E2,-3.957204779E1
8.515747476E2,-3.829451996E1
8.516813827E2,-3.825782360E1
8.517831042E2,-3.810001564E1
8.518895587E2,-3.971723864E1
8.519913813E2,-3.939560871E1
8.520978523E2,-4.023305716E1
8.522043641E2,-3.832316468E1
8.523080702E2,-4.139080265E1
8.524101452E2,-4.023009843E1
8.525166603E2,-4.000121340E1
8.526234809E2,-3.471436006E1
8.527300505E2,-3.626626169E1
8.528364240E2,NaN
8.529415077E2,-3.498442283E1
8.530479730E2,-3.449209813E1
8.531505170E2,-3.491449721E1
8.532568360E2,-3.531855895E1
8.533633162E2,-3.486865755E1
8.534697668E2,-3.209079507E1
8.535748809E2,-3.127790160E1
8.536815010E2,-3.500616723E1
8.537880012E2,-3.692865978E1
8.538915883E2,-3.679055033E1
8.539980802E2,-3.654683504E1
8.541045248E2,-3.391937088E1
8.542083114E2,-3.373964254E1
8.543147857E2,-3.285725900E1
8.544168684E2,-3.282374950E1
8.545233945E2,-3.468312771E1
8.546249401E2,-3.593464872E1
8.547314414E2,-3.388040795E1
8.548379142E2,-3.189449604E1
8.549416425E2,NaN
8.550474790E2,-3.284247655E1
8.551539509E2,-3.279982984E1
8.552582784E2,-2.621199595E1
8.553632752E2,-2.888233560E1
8.554695345E2,-2.662171988E1
8.555750460E2,-2.693352910E1
8.556817191E2,-3.022898103E1
8.557882387E2,-3.071177466E1
8.558917020E2,-3.289497071E1
8.559951935E2,-3.089702687E1
8.561017315E2,-3.531788093E1
8.562070446E2,-3.785875411E1
8.563135893E2,-3.668593003E1
8.564176530E2,-3.611441818E1
8.565237627E2,-3.601949289E1
8.566303412E2,-3.656677498E1
8.567368170E2,-3.492203145E1
8.568417484E2,-3.546254636E1
8.569482402E2,-3.438266904E1
8.570546642E2,-3.103599236E1
8.571584727E2,-3.598035860E1
8.572650067E2,-3.405347339E1
8.573698965E2,-3.220520481E1
8.574751942E2,-3.037840761E1
8.575816586E2,-3.389845464E1
8.576882970E2,-3.421299290E1
8.577918383E2,-3.356843389E1
8.578983106E2,-3.099644162E1
8.579998907E2,-3.313009284E1
8.581063286E2,-3.253739998E1
8.582086100E2,-3.076168428E1
8.583151231E2,-3.500338566E1
8.584183895E2,-3.390981064E1
8.585240252E2,-3.089806896E1
8.586305882E2,-3.182111865E1
8.587369708E2,NaN
8.588418775E2,-3.431895546E1
8.589483616E2,-3.126166424E1
8.590546881E2,-2.932936252E1
8.591585983E2,-2.899515001E1
8.592650857E2,-2.968479392E1
8.593715084E2,-3.139658939E1
8.594753559E2,-3.387981157E1
8.595818921E2,-3.314170643E1
8.596883794E2,-3.099986865E1
8.597919817E2,-2.986480419E1
8.598981593E2,-2.867559702E1
8.600046098E2,-3.545235158E1
8.601086852E2,-3.480153533E1
8.602145817E2,-3.189904420E1
8.603166309E2,-3.152287386E1
8.604191479E2,-3.046087424E1
8.605241534E2,-3.500053396E1
8.606275455E2,-3.221894966E1
8.607340381E2,-3.732356788E1
8.608407008E2,NaN
8.609421069E2,-3.667639322E1
8.610485099E2,-3.604764613E1
8.611549819E2,-3.637841920E1
8.612587397E2,-3.717197583E1
8.613626955E2,-3.648256914E1
8.614691748E2,-3.651629318E1
8.615754604E2,-3.819700608E1
8.616819328E2,-3.737783711E1
8.617884628E2,-3.681844406E1
8.618921310E2,-3.659273085E1
8.619962897E2,-3.995459761E1
8.621028578E2,-3.795837913E1
8.622089724E2,-3.620032786E1
8.623109361E2,-3.600550208E1
8.624146865E2,-3.906030169E1
8.625212699E2,-3.846374043E1
8.626255475E2,-3.615030006E1
8.627283544E2,-3.796551475E1
8.628349682E2,-3.653483549E1
8.629407991E2,NaN
8.630422269E2,-3.927818686E1
8.631487108E2,-3.806783908E1
