"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.992313471E2,5.233527905E1,4.858386715E0,7.523361919E-1,8.749852279E0,2.700000000E2,9.198107022E0,5.879527160E0
3.002313401E2,5.233527706E1,4.858278029E0,7.145990124E-1,7.543903028E0,2.688059387E2,8.788912282E0,6.717362386E0
3.012313296E2,5.233527590E1,4.858197114E0,8.233087091E-1,6.075626548E0,2.688059387E2,8.561298634E0,7.021933058E0
3.022313206E2,5.233527525E1,4.858130231E0,8.369661793E-1,4.825124924E0,2.679093628E2,7.419779781E0,6.726275827E0
3.032313116E2,5.233527469E1,4.858087332E0,1.007115605E0,3.433991113E0,2.679093628E2,6.539780439E0,5.907231652E0
3.042313025E2,5.233527539E1,4.858065205E0,1.193338040E0,2.128529897E0,2.679093628E2,6.031109953E0,5.510590652E0
3.052312939E2,5.233527595E1,4.858055847E0,1.418621706E0,1.213258262E0,2.679093628E2,5.721885123E0,5.194020372E0
3.062312852E2,5.233527810E1,4.858060455E0,1.436739620E0,3.016397097E-1,2.679093628E2,5.540636718E0,4.431137945E0
3.072312766E2,5.233527932E1,4.858064716E0,1.565689100E0,7.080016951E-2,2.679093628E2,5.147232642E0,4.087157019E0
3.082312675E2,5.233528091E1,4.858066829E0,1.665125934E0,5.498415884E-2,2.679093628E2,4.835059413E0,3.802540860E0
3.092312587E2,5.233528273E1,4.858067667E0,1.672464274E0,8.615804098E-2,2.679093628E2,4.676885559E0,3.629145434E0
3.102312509E2,5.233528438E1,4.858068835E0,1.668894594E0,8.347142635E-2,2.679093628E2,4.479962420E0,3.448500245E0
3.112312422E2,5.233528589E1,4.858070192E0,1.676206977E0,5.413035544E-2,2.679093628E2,4.294056233E0,3.294497441E0
3.122312328E2,5.233528807E1,4.858068700E0,1.783943829E0,2.309216848E-1,2.679093628E2,4.139082626E0,3.160770057E0
3.132312255E2,5.233528974E1,4.858058170E0,1.855144384E0,8.272007998E-1,2.679093628E2,4.063316550E0,3.153020026E0
3.142312156E2,5.233527436E1,4.858028000E0,1.911204569E0,1.895480635E0,2.679093628E2,3.934359257E0,3.022744472E0
3.152312076E2,5.233528532E1,4.857977216E0,2.064669356E0,2.884323324E0,2.679093628E2,3.820573406E0,3.211464677E0
3.162311993E2,5.233528058E1,4.857915149E0,2.144640967E0,3.770873015E0,2.679093628E2,3.742475518E0,3.462297955E0
3.172311906E2,5.233526859E1,4.857857861E0,2.061208524E0,4.533241574E0,2.650829773E2,3.660639843E0,3.189990544E0
3.182311823E2,5.233527453E1,4.857812393E0,2.106514144E0,5.268666251E0,3.142873406E2,8.729663085E0,3.057659906E0
3.192311733E2,5.233527883E1,4.857798577E0,2.138363499E0,5.119957314E0,3.356647175E2,1.399890765E1,3.030309884E0
3.202311654E2,5.233544924E1,4.857738203E0,2.050842456E0,5.074406705E0,3.369152308E0,3.508724173E0,3.000000000E0
3.212311567E2,5.233550546E1,4.857743606E0,2.193369062E0,6.078374960E0,3.369152308E0,3.433287973E0,3.000000000E0
3.222311484E2,5.233557739E1,4.857775912E0,2.108501842E0,7.741637428E0,1.528955460E0,3.385742089E0,3.000000000E0
3.232311399E2,5.233565924E1,4.857760751E0,2.108957259E0,9.025763833E0,7.616782784E-1,3.116792755E0,3.000000000E0
3.242311311E2,5.233574255E1,4.857761397E0,2.226596118E0,9.410651937E0,4.836204350E-1,2.989382723E0,3.000000000E0
3.252311232E2,5.233582574E1,4.857759240E0,2.045085144E0,9.263273505E0,0.000000000E0,3.029428111E0,3.000000000E0
3.262311147E2,5.233590911E1,4.857756713E0,1.988868384E0,9.165936990E0,0.000000000E0,2.923649784E0,3.000000000E0
3.272311053E2,5.233599204E1,4.857753511E0,1.963165157E0,9.071798463E0,0.000000000E0,2.678346078E0,3.000000000E0
3.282310967E2,5.233607218E1,4.857750366E0,1.769131501E0,8.936615259E0,3.501661420E-1,2.636332943E0,3.000000000E0
3.292310891E2,5.233615539E1,4.857759683E0,1.610484910E0,9.092552699E0,3.501661420E-1,2.406572947E0,3.000000000E0
3.302310810E2,5.233623932E1,4.857775695E0,1.449385309E0,9.035494376E0,3.501661420E-1,3.013177392E0,3.000000000E0
3.312310722E2,5.233632242E1,4.857758050E0,1.482344652E0,8.890195884E0,1.494611025E0,3.182195352E0,3.000000000E0
3.322310637E2,5.233639949E1,4.857786174E0,1.623200539E0,8.760330396E0,1.494611025E0,2.767868203E0,3.000000000E0
3.332310551E2,5.233648108E1,4.857764808E0,1.470664077E0,8.848916152E0,1.494611025E0,2.824827914E0,3.000000000E0
3.342310462E2,5.233656062E1,4.857766972E0,1.432455170E0,8.703088800E0,8.909574151E-1,3.259302301E0,3.000000000E0
3.352310385E2,5.233663648E1,4.857768898E0,1.409528229E0,8.287909441E0,8.909574151E-1,3.230200913E0,3.000000000E0
3.362310297E2,5.233669936E1,4.857770495E0,1.407407842E0,7.064728410E0,8.909574151E-1,2.913997822E0,3.000000000E0
3.372310214E2,5.233675292E1,4.857759143E0,1.413712568E0,6.113359730E0,3.565010681E2,2.645143614E0,3.000000000E0
3.382310122E2,5.233679744E1,4.857754699E0,1.312735028E0,5.144208933E0,3.565010681E2,2.660426477E0,3.000000000E0
3.392310041E2,5.233683091E1,4.857751358E0,1.333413977E0,3.960251123E0,3.565010681E2,2.528341210E0,3.000000000E0
3.402309964E2,5.233685273E1,4.857749180E0,1.313563800E0,2.916300869E0,3.565010681E2,2.494916849E0,3.000000000E0
3.412309879E2,5.233687220E1,4.857814510E0,1.396295471E0,1.970255116E0,4.524743557E0,2.424214447E0,3.000000000E0
3.422309796E2,5.233688411E1,4.857817694E0,1.382596615E0,1.261764807E0,4.524743557E0,2.371187645E0,3.000000000E0
3.432309713E2,5.233688322E1,4.857820021E0,1.486041224E0,9.534222497E-2,2.193882158E0,2.404229130E0,3.000000000E0
3.442309626E2,5.233688401E1,4.857822986E0,1.384061629E0,1.235903497E-2,2.193884513E0,2.451528208E0,3.000000000E0
3.452309544E2,5.233688406E1,4.857824191E0,1.338287753E0,2.787365546E-2,2.193885470E0,2.410480189E0,3.000000000E0
3.462309458E2,5.233688727E1,4.857827375E0,1.462123621E0,2.375510524E-2,2.193887999E0,2.376273506E0,3.000000000E0
3.472309374E2,5.233688714E1,4.857827365E0,1.464234890E0,0.000000000E0,2.193887991E0,2.413253576E0,3.000000000E0
3.482309295E2,5.233689553E1,4.857830331E0,1.503478690E0,5.729298235E-1,2.193890346E0,2.383735458E0,3.000000000E0
3.492309217E2,5.233691939E1,4.857832172E0,1.522272627E0,2.154968662E0,1.678018377E0,2.358153081E0,3.000000000E0
3.502309121E2,5.233695656E1,4.857838556E0,1.341685009E0,3.743293926E0,2.678534296E0,2.340865298E0,3.000000000E0
3.512309041E2,5.233700584E1,4.857856850E0,1.326983250E0,5.000959198E0,9.861533254E0,2.320814378E0,3.000000000E0
3.522308953E2,5.233704222E1,4.857901628E0,1.178959844E0,4.922770690E0,2.725626740E1,2.308292413E0,3.000000000E0
3.532308871E2,5.233706357E1,4.857955631E0,1.089611969E0,4.307229397E0,4.614562064E1,2.293331329E0,3.000000000E0
3.542308787E2,5.233707107E1,4.858032118E0,1.123277334E0,4.708347333E0,6.978505556E1,2.278664785E0,3.000000000E0
3.552318630E2,5.233706318E1,4.858137933E0,1.366161766E0,6.494054731E0,8.865004231E1,2.264731569E0,3.000000000E0
3.562318629E2,5.233706141E1,4.858267125E0,1.583488251E0,8.367805982E0,9.151241302E1,2.234590555E0,3.000000000E0
3.572318523E2,5.233706008E1,4.858418885E0,1.715731638E0,9.927818893E0,9.151241302E1,2.175053928E0,3.000000000E0
3.582318509E2,5.233705786E1,4.858561212E0,1.939956836E0,9.654967331E0,9.277748108E1,2.110718561E0,3.000000000E0
3.592318478E2,5.233705178E1,4.858717516E0,2.284647507E0,1.062989044E1,9.213304138E1,2.068229541E0,3.000000000E0
3.602318332E2,5.233704043E1,4.858897644E0,2.519019025E0,1.203602499E1,9.370466614E1,2.039184452E0,3.000000000E0
3.612318323E2,5.233702902E1,4.859099916E0,2.828691706E0,1.354690231E1,9.642094421E1,2.020250320E0,3.000000000E0
3.622318268E2,5.233701193E1,4.859323314E0,3.150125616E0,1.508045838E1,9.685299683E1,2.009760715E0,3.000000000E0
3.632318107E2,5.233699707E1,4.859545252E0,3.324755221E0,1.506742046E1,9.685299683E1,2.004397050E0,3.000000000E0
3.642318020E2,5.233698229E1,4.859763603E0,3.443792773E0,1.518862859E1,9.537775421E1,2.061723160E0,3.000000000E0
3.652318003E2,5.233697926E1,4.860001002E0,3.630852459E0,1.601424809E1,8.845117950E1,2.291773208E0,3.000000000E0
3.662317870E2,5.233699950E1,4.860236924E0,3.803557129E0,1.602811654E1,7.965674591E1,2.719384130E0,3.000000000E0
3.672317840E2,5.233703551E1,4.860455855E0,3.916235847E0,1.554259632E1,6.871759033E1,2.581068340E0,3.000000000E0
3.682317802E2,5.233709448E1,4.860652094E0,3.670846084E0,1.496950789E1,6.053522110E1,2.721315846E0,3.000000000E0
3.692317564E2,5.233717007E1,4.860820294E0,3.590357378E0,1.458836322E1,4.620885468E1,2.689331429E0,3.000000000E0
3.702317228E2,5.233726995E1,4.860971341E0,3.652026691E0,1.506375740E1,4.164175034E1,2.635636527E0,3.000000000E0
3.712316900E2,5.233738037E1,4.861123589E0,4.177140245E0,1.576088762E1,4.121519470E1,2.988738227E0,3.000000000E0
3.722316594E2,5.233749118E1,4.861287299E0,4.630967737E0,1.637158494E1,4.317230988E1,2.577992539E0,3.000000000E0
3.732316293E2,5.233760507E1,4.861464421E0,4.846086117E0,1.730699600E1,4.317230988E1,2.240478812E0,3.000000000E0
3.742316006E2,5.233771394E1,4.861647421E0,5.116302798E0,1.732270193E1,5.159195328E1,2.410086498E0,3.000000000E0
3.752315736E2,5.233780995E1,4.861859684E0,5.104088742E0,1.774312843E1,5.707648849E1,2.161065157E0,3.000000000E0
3.762315478E2,5.233788295E1,4.862102692E0,5.148806121E0,1.842644818E1,7.011302185E1,2.121354275E0,3.000000000E0
3.772315228E2,5.233793657E1,4.862358707E0,5.332937934E0,1.850548394E1,7.832471466E1,2.596602835E0,3.000000000E0
3.782314994E2,5.233795338E1,4.862642733E0,5.413255068E0,1.904484399E1,8.384867096E1,2.218532622E0,3.000000000E0
3.792314754E2,5.233797195E1,4.862935849E0,5.313470939E0,1.982336499E1,8.384867096E1,2.076536556E0,3.000000000E0
3.802314544E2,5.233798555E1,4.863243785E0,5.171961019E0,2.069085657E1,8.423486328E1,2.411580313E0,3.000000000E0
3.812314326E2,5.233800642E1,4.863568140E0,4.935385788E0,2.171148599E1,8.423486328E1,2.205790134E0,3.000000000E0
3.822314123E2,5.233802468E1,4.863903072E0,4.841462261E0,2.262219377E1,8.423417664E1,2.949733219E0,3.000000000E0
3.832313914E2,5.233804186E1,4.864252361E0,5.402981094E0,2.352910242E1,8.607069397E1,2.474866550E0,3.000000000E0
3.842313725E2,5.233806661E1,4.864612048E0,5.501161269E0,2.431735619E1,8.607069397E1,2.115967748E0,3.000000000E0
3.852313548E2,5.233808992E1,4.864982414E0,6.073412252E0,2.505148467E1,8.607069397E1,2.244986625E0,3.000000000E0
3.862313368E2,5.233811359E1,4.865348873E0,6.043067619E0,2.505318634E1,8.553403473E1,2.050852468E0,3.000000000E0
3.872313191E2,5.233813498E1,4.865709097E0,6.253440133E0,2.472652807E1,8.541525269E1,2.025426224E0,3.000000000E0
3.882313026E2,5.233815748E1,4.866060067E0,6.653546323E0,2.426886043E1,8.501449585E1,2.005733640E0,3.000000000E0
3.892312862E2,5.233817557E1,4.866411063E0,6.654217913E0,2.403858976E1,8.501449585E1,2.923935950E0,3.000000000E0
3.902312696E2,5.233818912E1,4.866771752E0,6.321640511E0,2.447208222E1,8.501449585E1,2.934140309E0,3.000000000E0
3.912312546E2,5.233820236E1,4.867137629E0,6.415565667E0,2.472278249E1,8.490612793E1,2.541105725E0,3.000000000E0
3.922312393E2,5.233821801E1,4.867494418E0,6.365300580E0,2.452893210E1,8.490612793E1,2.474726849E0,3.000000000E0
3.932312243E2,5.233823406E1,4.867848084E0,6.682562939E0,2.428110393E1,8.499257660E1,2.301432508E0,3.000000000E0
3.942312107E2,5.233824980E1,4.868199347E0,6.674914649E0,2.403936753E1,8.499257660E1,2.069755007E0,3.000000000E0
3.952311963E2,5.233826544E1,4.868548050E0,7.304546775E0,2.388760175E1,8.503798676E1,2.034877553E0,3.000000000E0
3.962311828E2,5.233828080E1,4.868899807E0,6.734396952E0,2.401314136E1,8.503086090E1,2.159977804E0,3.000000000E0
3.972311695E2,5.233829759E1,4.869258693E0,7.023934231E0,2.432603392E1,8.527191162E1,2.209554502E0,3.000000000E0
3.982311562E2,5.233831009E1,4.869616957E0,7.469487652E0,2.436939430E1,8.567552948E1,2.047786863E0,3.000000000E0
3.992311435E2,5.233831700E1,4.869968742E0,7.651823560E0,2.410752547E1,8.567552948E1,2.378152726E0,3.000000000E0
4.002311300E2,5.233833133E1,4.870320316E0,8.036573688E0,2.407974715E1,8.603437042E1,2.102004862E0,3.000000000E0
4.012311175E2,5.233834852E1,4.870679728E0,8.265632117E0,2.444245391E1,8.577134705E1,2.246613494E0,3.000000000E0
4.022311060E2,5.233836691E1,4.871032877E0,7.904234776E0,2.438187134E1,8.563558197E1,2.056980874E0,3.000000000E0
4.032310944E2,5.233839133E1,4.871379285E0,7.688093871E0,2.398620875E1,8.544587708E1,2.433634512E0,3.000000000E0
4.042310826E2,5.233841061E1,4.871725783E0,7.763519260E0,2.379889117E1,8.544587708E1,2.104205405E0,3.000000000E0
4.052310705E2,5.233843397E1,4.872070068E0,8.050005667E0,2.367958472E1,8.544587708E1,2.395459341E0,3.000000000E0
4.062310590E2,5.233845416E1,4.872411957E0,8.238215932E0,2.349451054E1,8.578712463E1,3.241036613E0,3.297191067E0
4.072310485E2,5.233846823E1,4.872756315E0,8.173704124E0,2.355237300E1,8.609665680E1,2.731964759E0,3.000000000E0
4.082310371E2,5.233848070E1,4.873099503E0,7.895008094E0,2.342361548E1,8.682975006E1,2.407093201E0,3.000000000E0
4.092310257E2,5.233849380E1,4.873436326E0,7.850456689E0,2.308452836E1,8.682975006E1,2.803763202E0,3.214599049E0
4.102310145E2,5.233850646E1,4.873777582E0,7.537741438E0,2.339751796E1,8.688847351E1,2.562307566E0,3.000000000E0
4.112310047E2,5.233852287E1,4.874129261E0,7.163397846E0,2.404094440E1,8.688847351E1,2.982448270E0,3.321638094E0
4.122309936E2,5.233853791E1,4.874489953E0,7.347621482E0,2.465154567E1,8.798932648E1,3.102020728E0,3.375313097E0
4.132309829E2,5.233854917E1,4.874853091E0,7.362311991E0,2.480356567E1,8.798265839E1,2.574154664E0,3.000000000E0
4.142309725E2,5.233855888E1,4.875224261E0,7.078088812E0,2.527916857E1,8.860951996E1,3.737756713E0,3.954262879E0
4.152309628E2,5.233856610E1,4.875601131E0,7.297583111E0,2.574137766E1,8.891107941E1,2.913138411E0,3.052003023E0
4.162309521E2,5.233856640E1,4.875982061E0,8.026383216E0,2.585195201E1,8.891107941E1,2.485235590E0,3.000000000E0
4.172309413E2,5.233857319E1,4.876362203E0,7.823631303E0,2.588868865E1,9.000000000E1,2.470213882E0,3.000000000E0
4.182309313E2,5.233857741E1,4.876743471E0,7.822958021E0,2.598021417E1,9.000000000E1,2.090851335E0,3.000000000E0
4.192309213E2,5.233858215E1,4.877125973E0,7.989094959E0,2.598276199E1,9.000000000E1,2.045425524E0,3.000000000E0
4.202309119E2,5.233858328E1,4.877502411E0,7.988175141E0,2.577498790E1,9.000000000E1,2.008817319E0,3.000000000E0
4.212309018E2,5.233858380E1,4.877889017E0,8.171498342E0,2.616390534E1,9.000000000E1,2.004408558E0,3.000000000E0
4.222308915E2,5.233858480E1,4.878272461E0,8.312371432E0,2.610327988E1,9.007169557E1,2.000827096E0,3.000000000E0
4.232308817E2,5.233858548E1,4.878653104E0,8.249448112E0,2.590895756E1,8.999352800E1,2.000413414E0,3.000000000E0
4.242308723E2,5.233858690E1,4.879029834E0,8.673288596E0,2.568227239E1,9.008883427E1,2.000078309E0,3.000000000E0
4.252308627E2,5.233858649E1,4.879404977E0,8.840229716E0,2.559589041E1,9.056525274E1,2.000039078E0,3.000000000E0
4.262308526E2,5.233858389E1,4.879779240E0,9.352431178E0,2.549456503E1,9.107367743E1,2.000007640E0,3.000000000E0
4.272308437E2,5.233857888E1,4.880149412E0,9.488565275E0,2.525300539E1,9.125010214E1,2.000003770E0,3.000000000E0
4.282308338E2,5.233857297E1,4.880513409E0,9.493832724E0,2.494305132E1,9.132046965E1,2.000000740E0,3.000000000E0
4.292308247E2,5.233856663E1,4.880874778E0,9.698360757E0,2.471864536E1,9.139473317E1,2.000000346E0,3.000000000E0
4.302308145E2,5.233856129E1,4.881235000E0,9.505058681E0,2.457009026E1,9.145100074E1,2.000000022E0,3.000000000E0
4.312308050E2,5.233855299E1,4.881592614E0,9.827788998E0,2.448881261E1,9.190541711E1,1.999999977E0,3.000000000E0
4.322307950E2,5.233854418E1,4.881951676E0,9.605142538E0,2.453243577E1,9.206736377E1,1.999999962E0,3.000000000E0
4.332307866E2,5.233853392E1,4.882309972E0,9.797005902E0,2.445370721E1,9.231483605E1,1.999999952E0,3.000000000E0
4.342307768E2,5.233852458E1,4.882665719E0,9.904398128E0,2.433130702E1,9.276372156E1,2.202471964E0,3.000000000E0
4.352307675E2,5.233850959E1,4.883018197E0,9.608982300E0,2.417290699E1,9.374461443E1,2.101235943E0,3.000000000E0
4.362307582E2,5.233849153E1,4.883368970E0,9.954978921E0,2.400061116E1,9.530582919E1,2.023808804E0,3.000000000E0
4.372307487E2,5.233846208E1,4.883714821E0,9.670383931E0,2.390317248E1,9.725081820E1,2.011904475E0,3.000000000E0
4.382307394E2,5.233842966E1,4.884060721E0,9.574564154E0,2.386192857E1,9.858838391E1,2.002852302E0,3.000000000E0
4.392307302E2,5.233839090E1,4.884409067E0,9.645874713E0,2.420768851E1,1.003620078E2,2.301832732E0,3.011337621E0
4.402307210E2,5.233834337E1,4.884764218E0,9.990098749E0,2.473343617E1,1.025954203E2,2.070234490E0,3.000000000E0
4.412307119E2,5.233828752E1,4.885116406E0,9.947545654E0,2.488219966E1,1.040966945E2,2.990375475E0,3.602464842E0
4.422307023E2,5.233822700E1,4.885465773E0,9.770434415E0,2.483527752E1,1.058376684E2,2.217496524E0,3.000000000E0
4.432306938E2,5.233815712E1,4.885811831E0,9.626798706E0,2.475269203E1,1.078443995E2,2.201127557E0,3.000000000E0
4.442306840E2,5.233808002E1,4.886148551E0,9.483077883E0,2.452444714E1,1.099023032E2,2.122509473E0,3.000000000E0
4.452306746E2,5.233799639E1,4.886478853E0,9.392231343E0,2.429429825E1,1.116814306E2,2.121937327E0,3.000000000E0
4.462306652E2,5.233790948E1,4.886809086E0,8.943082803E0,2.420628703E1,1.131776738E2,2.027321777E0,3.000000000E0
4.472306564E2,5.233781671E1,4.887123963E0,8.654209686E0,2.394794661E1,1.150785616E2,2.449575728E0,3.000000000E0
4.482306473E2,5.233771995E1,4.887433655E0,8.514475797E0,2.376944386E1,1.165068085E2,2.542691233E0,3.000000000E0
4.492306386E2,5.233761406E1,4.887734768E0,8.156375188E0,2.365966939E1,1.189934787E2,2.514882961E0,3.000000000E0
4.502306294E2,5.233750456E1,4.888027569E0,8.087032619E0,2.344106775E1,1.207534200E2,2.610178361E0,3.000000000E0
4.512306204E2,5.233739026E1,4.888315948E0,8.075816064E0,2.344594405E1,1.223909484E2,2.349061894E0,3.000000000E0
4.522306110E2,5.233727065E1,4.888599587E0,8.120177341E0,2.356099713E1,1.242062799E2,2.505928800E0,3.000000000E0
4.532306020E2,5.233714062E1,4.888875426E0,7.724706857E0,2.371864893E1,1.284289856E2,2.252964600E0,3.000000000E0
4.542305921E2,5.233700740E1,4.889150662E0,7.976262038E0,2.390169373E1,1.302875214E2,2.297009411E0,3.000000000E0
4.552305833E2,5.233687237E1,4.889422061E0,7.874204652E0,2.384444200E1,1.302875214E2,2.729223028E0,3.037788170E0
4.562305748E2,5.233673928E1,4.889694833E0,8.088663640E0,2.383006726E1,1.290411224E2,2.369993243E0,3.000000000E0
4.572305652E2,5.233660485E1,4.889970782E0,8.304373481E0,2.409621850E1,1.283788452E2,2.468108873E0,3.000000000E0
4.582305565E2,5.233646448E1,4.890252419E0,8.254148646E0,2.464231586E1,1.278735046E2,3.289148637E0,3.772554709E0
4.592305466E2,5.233632261E1,4.890546099E0,8.457563123E0,2.531472081E1,1.276572266E2,2.965315629E0,3.473300915E0
4.602305379E2,5.233618000E1,4.890838377E0,8.250813656E0,2.541584550E1,1.272208557E2,3.049207527E0,3.583655572E0
4.612305293E2,5.233603633E1,4.891128417E0,8.690904296E0,2.540832449E1,1.267893448E2,2.524603845E0,3.041224554E0
4.622305204E2,5.233589437E1,4.891418026E0,9.017655822E0,2.534931834E1,1.270759964E2,2.108223764E0,3.000000000E0
4.632305114E2,5.233574238E1,4.891708284E0,9.007830306E0,2.556543933E1,1.272707291E2,2.237489005E0,3.000000000E0
4.642305014E2,5.233560780E1,4.891992603E0,8.669302671E0,2.535887839E1,1.286631463E2,2.146344914E0,3.000000000E0
4.652304928E2,5.233546666E1,4.892283616E0,8.880521351E0,2.545255587E1,1.288517406E2,2.243804555E0,3.000000000E0
4.662304840E2,5.233532412E1,4.892579192E0,8.938291766E0,2.568398274E1,1.284343326E2,2.589544266E0,3.345461926E0
4.672304747E2,5.233518299E1,4.892877282E0,9.661046009E0,2.574132551E1,1.283187984E2,2.858848464E0,3.730341517E0
4.682304664E2,5.233504175E1,4.893172285E0,1.014580623E1,2.568194215E1,1.286073456E2,2.367963693E0,3.129801348E0
4.692304568E2,5.233489993E1,4.893467048E0,1.067599471E1,2.563243964E1,1.284905090E2,2.204460988E0,3.000000000E0
4.702304482E2,5.233475994E1,4.893760781E0,1.101755239E1,2.544827160E1,1.286453247E2,2.041113486E0,3.000000000E0
4.712304392E2,5.233461741E1,4.894051290E0,1.132268690E1,2.539438454E1,1.285383759E2,2.026196041E0,3.000000000E0
4.722304300E2,5.233447437E1,4.894340629E0,1.144888949E1,2.538810511E1,1.285383759E2,2.342445218E0,3.092357345E0
4.732304213E2,5.233433161E1,4.894626910E0,1.162377856E1,2.519993896E1,1.285174866E2,2.562149503E0,3.375032625E0
4.742304122E2,5.233418900E1,4.894914287E0,1.219308725E1,2.534736339E1,1.299131317E2,2.119893705E0,3.000000000E0
4.752304029E2,5.233404680E1,4.895214319E0,1.279736445E1,2.588592002E1,1.299131317E2,2.529126729E0,3.223871675E0
4.762303933E2,5.233389676E1,4.895515836E0,1.302925926E1,2.645330929E1,1.304115295E2,2.259603892E0,3.000000000E0
4.772303849E2,5.233374346E1,4.895825459E0,1.334677281E1,2.700131540E1,1.309849243E2,2.129802109E0,3.000000000E0
4.782303762E2,5.233358277E1,4.896128180E0,1.302235532E1,2.720093800E1,1.289727478E2,2.021577256E0,3.000000000E0
4.792303661E2,5.233342778E1,4.896429006E0,1.355937891E1,2.686104865E1,1.289727478E2,2.354801884E0,3.000000000E0
4.802303574E2,5.233328055E1,4.896727694E0,1.406239000E1,2.623008301E1,1.292669067E2,2.419951654E0,3.000000000E0
4.812306485E2,5.233313488E1,4.897017409E0,1.446205381E1,2.564844116E1,1.288774414E2,2.419354367E0,3.000000000E0
4.822306570E2,5.233298971E1,4.897304753E0,1.471176704E1,2.557481172E1,1.288013611E2,2.632570155E0,3.242715960E0
4.832306763E2,5.233284048E1,4.897599016E0,1.475020983E1,2.598669575E1,1.286876984E2,2.316285220E0,3.000000000E0
4.842306988E2,5.233269251E1,4.897899215E0,1.530521781E1,2.616867414E1,1.289761810E2,2.271672174E0,3.000000000E0
4.852307315E2,5.233254620E1,4.898194891E0,1.515738282E1,2.594189042E1,1.286776123E2,2.607183070E0,3.323195210E0
4.862307624E2,5.233240350E1,4.898487380E0,1.517868987E1,2.557640668E1,1.286776123E2,3.023076474E0,3.838442198E0
4.872307889E2,5.233226269E1,4.898776592E0,1.536852067E1,2.527640352E1,1.285017548E2,2.591417955E0,3.304961435E0
4.882308196E2,5.233211921E1,4.899066381E0,1.557791240E1,2.540001928E1,1.285017548E2,2.122175015E0,3.000000000E0
4.892308520E2,5.233197449E1,4.899358136E0,1.557064317E1,2.558261813E1,1.285017548E2,2.482113804E0,3.190797146E0
4.902308786E2,5.233183007E1,4.899653488E0,1.528891122E1,2.573892934E1,1.286312866E2,3.029763672E0,3.909237342E0
4.912308987E2,5.233168629E1,4.899950617E0,1.497253068E1,2.583214291E1,1.285583954E2,2.590984695E0,3.332670422E0
4.922309216E2,5.233154254E1,4.900244761E0,1.470773470E1,2.580336024E1,1.281261749E2,2.143891095E0,3.000000000E0
4.932309438E2,5.233139587E1,4.900543584E0,1.428322889E1,2.610833313E1,1.281261749E2,2.279771396E0,3.000000000E0
4.942309618E2,5.233124537E1,4.900845758E0,1.418202780E1,2.652011761E1,1.291401215E2,3.106482924E0,3.990174998E0
4.952309856E2,5.233109509E1,4.901149875E0,1.376538931E1,2.670988418E1,1.292509613E2,2.933280793E0,3.743867254E0
4.962310052E2,5.233094135E1,4.901458178E0,1.318295622E1,2.704566220E1,1.287737122E2,2.376759434E0,3.055313518E0
4.972310244E2,5.233078858E1,4.901768183E0,1.280865144E1,2.713091887E1,1.277617874E2,2.904199769E0,3.695580319E0
4.982310408E2,5.233063729E1,4.902077011E0,1.204449023E1,2.690394000E1,1.272389984E2,2.147009322E0,3.000000000E0
4.992310573E2,5.233048755E1,4.902380763E0,1.144606279E1,2.662386354E1,1.264043961E2,2.098790072E0,3.000000000E0
5.002310704E2,5.233033575E1,4.902676899E0,1.091359347E1,2.635490867E1,1.262826996E2,2.914465545E0,3.795104649E0
5.012310836E2,5.233018334E1,4.902968102E0,1.081113084E1,2.614738049E1,1.255443268E2,2.756553768E0,3.544569043E0
5.022310951E2,5.233003437E1,4.903260292E0,1.043895007E1,2.592377463E1,1.300234566E2,2.370430784E0,3.001887012E0
5.032311059E2,5.232989041E1,4.903551744E0,1.043221130E1,2.565095200E1,1.291509095E2,2.185215512E0,3.000000000E0
5.042311151E2,5.232974896E1,4.903850077E0,9.681868169E0,2.565122135E1,1.276694814E2,2.202405388E0,3.000000000E0
5.052311233E2,5.232961326E1,4.904154064E0,9.633243760E0,2.564710236E1,1.258564110E2,2.337098895E0,3.000000000E0
5.062311304E2,5.232948329E1,4.904464227E0,9.030493742E0,2.563218642E1,1.243778847E2,2.989579971E0,3.694713618E0
5.072311373E2,5.232934984E1,4.904771206E0,8.369989781E0,2.568933271E1,1.247891395E2,2.637387392E0,3.245680452E0
5.082311425E2,5.232921401E1,4.905074242E0,7.688816778E0,2.571020664E1,1.254543152E2,2.127694597E0,3.000000000E0
5.092311476E2,5.232907870E1,4.905379237E0,6.984222018E0,2.578888733E1,1.256290588E2,2.617962066E0,3.093662291E0
5.102311512E2,5.232894099E1,4.905686883E0,6.506787133E0,2.602126261E1,1.259880600E2,2.119780614E0,3.000000000E0
5.112311543E2,5.232880328E1,4.905999203E0,5.929884023E0,2.630653400E1,1.259880600E2,2.059890566E0,3.000000000E0
5.122311573E2,5.232866089E1,4.906311698E0,5.318581933E0,2.662544610E1,1.259880600E2,2.700756869E0,3.110760791E0
5.132311591E2,5.232851618E1,4.906628561E0,4.528998283E0,2.695086558E1,1.259653625E2,2.595002324E0,3.000000000E0
5.142311608E2,5.232836820E1,4.906946709E0,3.833426723E0,2.727172392E1,1.261401138E2,2.100595678E0,3.000000000E0
5.152311620E2,5.232821973E1,4.907269445E0,3.316889876E0,2.755168997E1,1.261401138E2,3.424624324E0,4.138724299E0
