Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
594.207556,52.20433505,4.486865111,4.121570182,47.24182764,NaN,NaN,47.3983542686312,1415.361074,32.18012311,-1
594.2151461,52.20444628,4.487397129,4.121570182,47.24129761,NaN,NaN,47.4746637972812,1415.361136,32.18012311,-1
595.031561,52.20422971,4.486334542,4.121570182,47.24234878,NaN,NaN,47.5127000939112,1414,32.18019082,-1
595.04441,52.20412177,4.485804901,4.121570182,47.24287271,NaN,NaN,47.5357401916112,1414,32.18019082,-1
597.7638921,52.20404633,4.486119797,4.121570182,47.24274697,NaN,NaN,47.5471119990612,1414,32.18336717,-1
597.768716,52.20400909,4.486275218,4.121570182,47.24268491,NaN,NaN,47.5972550816012,1414,32.18336717,-1
599.604749,52.20419585,4.486944966,4.121570182,47.24195551,NaN,NaN,47.6358312933012,1418.223418,32.18431272,-1
599.6078681,52.20433953,4.487460221,4.121570182,47.24139435,NaN,NaN,47.6772048235112,1418.223429,32.18431272,-1
603.944348,52.2041522,4.486935647,4.121570182,47.24202029,NaN,NaN,47.6971200306612,1414,32.19243943,-1
603.959815,52.20406203,4.486683143,4.121570182,47.24232157,NaN,NaN,47.7522178555912,1414,32.19243943,-1
604.827644,52.20370854,4.487249725,4.121570182,47.24238511,NaN,NaN,47.7522178556875,1414.95364,32.19253091,-1
604.8327581,52.20370854,4.487249725,4.121570182,47.24238511,NaN,NaN,48.5373333758875,1414.953665,32.19253091,-1
626.1670671,52.19780178,4.493561681,4.121570182,47.24571682,NaN,NaN,48.7681870486875,1414,32.21683119,-1
626.186391,52.19606504,4.495417561,4.121570182,47.24669796,NaN,NaN,49.6581845874875,1414,32.2168312,-1
636.7416971,52.18842142,4.491543804,4.121570182,47.25965045,NaN,NaN,50.0336352159875,1414,32.23943763,-1
636.7512701,52.18519696,4.489909662,4.121570182,47.26511253,NaN,NaN,50.034241571396,1414,32.23943763,-1
659.424409,52.18519266,4.489915134,4.121570182,47.26511433,NaN,NaN,50.0342415713968,1887.800395,32.27103558,-1
659.43038,52.18519266,4.489915134,4.121570182,47.26511433,NaN,NaN,50.5357213500968,1887.800397,32.27103558,-1
660.449517,52.18160361,4.494369371,4.121570182,47.26670353,NaN,NaN,50.6767397428968,1414,32.27149229,-1
662.430905,52.18059438,4.495621886,4.121570182,47.26715103,NaN,NaN,,1414,32.27196762,-1
